t,x,y,yaw,odom_vx,odom_wz,cmd_vx,cmd_wz,scan_ahead,us_left,us_right
10.233,0.0022,-0.0,0.0,0.0001,-0.0001,0.0,0.0,3.1269,1.5,1.5
10.25,0.0022,-0.0,0.0,0.0001,0.0,0.0,0.0,3.1269,1.5,1.5
10.25,0.0022,-0.0,0.0,0.0001,0.0,0.058,-0.0084,3.1269,1.5,1.5
10.25,0.0022,-0.0,0.0,0.0001,0.0,0.0737,-0.0009,3.1269,1.5,1.5
10.283,0.0022,-0.0,0.0,0.0001,-0.0002,0.0753,0.0065,3.1269,1.5,1.5
10.283,0.0022,-0.0,0.0,0.0001,-0.0002,0.0831,0.0042,3.1269,1.5,1.5
10.3,0.0022,-0.0,0.0,0.0001,-0.0003,0.0853,-0.0003,3.1269,1.5,1.5
10.3,0.0022,-0.0,0.0,0.0001,-0.0003,0.089,0.001,3.1269,1.5,1.5
10.3,0.0022,-0.0,0.0,0.0001,-0.0003,0.0845,-0.0048,3.1453,1.5,1.5
10.333,0.0028,-0.0,0.0,0.0473,0.0066,0.1052,-0.002,3.1453,1.5,1.5
10.35,0.005,-0.0,0.0,0.0802,0.0033,0.1145,-0.0001,3.1453,1.5,1.5
10.35,0.005,-0.0,0.0,0.0802,0.0033,0.1319,0.0001,3.1453,1.5,1.5
10.367,0.0064,-0.0,0.0,0.0873,-0.002,0.139,0.001,3.1453,1.5,1.5
10.367,0.0064,-0.0,0.0,0.0873,-0.002,0.1474,-0.0,3.1453,1.5,1.5
10.367,0.0064,-0.0,0.0,0.0873,-0.002,0.1495,-0.0003,3.1453,1.5,1.5
10.4,0.0079,-0.0,0.0,0.0851,0.0029,0.1564,-0.0003,3.1453,1.5,1.5
10.417,0.0115,-0.0,0.0,0.1271,0.0019,0.1565,0.0012,3.1453,1.5,1.5
10.417,0.0115,-0.0,0.0,0.1271,0.0019,0.1734,0.0008,3.1382,1.5,1.5
10.417,0.0115,-0.0,0.0,0.1271,0.0019,0.1795,0.0,3.1382,1.5,1.5
10.45,0.0138,-0.0,0.0,0.1365,-0.0016,0.1869,0.0003,3.1382,1.5,1.5
10.45,0.0138,-0.0,0.0,0.1365,-0.0016,0.1914,0.0013,3.1382,1.5,1.5
10.467,0.0187,-0.0,0.0,0.1545,-0.0006,0.2006,-0.0021,3.1382,1.5,1.5
10.467,0.0187,-0.0,0.0,0.1545,-0.0006,0.2073,-0.0029,3.1382,1.5,1.5
10.467,0.0187,-0.0,0.0,0.1545,-0.0006,0.2113,-0.0044,3.1382,1.5,1.5
10.5,0.0214,-0.0,0.0,0.1694,-0.0001,0.2113,-0.0044,3.1382,1.5,1.5
10.517,0.0273,-0.0,0.0,0.1849,-0.0004,0.2268,-0.0039,3.1382,1.5,1.5
10.517,0.0273,-0.0,0.0,0.1849,-0.0004,0.2293,-0.0029,3.1276,1.5,1.5
10.533,0.0306,-0.0,0.0,0.1974,0.0006,0.2387,-0.0033,3.1276,1.5,1.5
10.533,0.0306,-0.0,0.0,0.1974,0.0006,0.2428,-0.0037,3.1276,1.5,1.5
10.533,0.0306,-0.0,0.0,0.1974,0.0006,0.2452,0.0019,3.1276,1.5,1.5
10.567,0.0339,-0.0,0.0,0.2053,0.0003,0.2502,0.0033,3.1276,1.5,1.5
10.583,0.041,-0.0,0.0,0.2234,0.0003,0.2532,-0.0002,3.1276,1.5,1.5
10.583,0.041,-0.0,0.0,0.2234,0.0003,0.2622,0.0023,3.1276,1.5,1.5
