t,x,y,yaw,odom_vx,odom_wz,cmd_vx,cmd_wz,scan_ahead,us_left,us_right
10.033,0.0022,-0.0,0.0,0.0001,0.0,0.0,0.0,2.6235,1.5,1.5
10.033,0.0022,-0.0,0.0,0.0001,0.0,0.0375,0.0046,2.6235,1.5,1.5
10.033,0.0022,-0.0,0.0,0.0001,0.0,0.058,-0.0085,2.6235,1.5,1.5
10.067,0.0022,-0.0,0.0,0.0001,-0.0,0.0737,-0.001,2.6235,1.5,1.5
10.067,0.0022,-0.0,0.0,0.0001,-0.0,0.0754,0.0062,2.6235,1.5,1.5
10.083,0.0025,-0.0,0.0,0.0298,-0.002,0.0929,0.0027,2.6235,1.5,1.5
10.083,0.0025,-0.0,0.0,0.0298,-0.002,0.1015,-0.0024,2.6235,1.5,1.5
10.083,0.0025,-0.0,0.0,0.0298,-0.002,0.1097,-0.0015,2.6235,1.5,1.5
10.083,0.0025,-0.0,0.0,0.0298,-0.002,0.107,-0.0073,2.6235,1.5,1.5
10.117,0.0045,-0.0,0.0,0.0732,-0.0024,0.1267,-0.0083,2.6235,1.5,1.5
10.133,0.0059,-0.0,0.0,0.0957,0.0014,0.1356,-0.008,2.6478,1.5,1.5
10.133,0.0059,-0.0,0.0,0.0957,0.0014,0.149,-0.0051,2.6478,1.5,1.5
10.133,0.0059,-0.0,0.0,0.0957,0.0014,0.1518,0.0002,2.6478,1.5,1.5
10.167,0.0094,0.0,0.0,0.107,0.0024,0.1574,0.0014,2.6478,1.5,1.5
10.167,0.0094,0.0,0.0,0.107,0.0024,0.1618,0.0026,2.6478,1.5,1.5
10.183,0.0115,-0.0,0.0,0.1297,-0.0011,0.1793,-0.0015,2.6478,1.5,1.5
10.2,0.0138,-0.0,0.0,0.145,0.0014,0.1861,-0.002,2.6478,1.5,1.5
10.2,0.0138,-0.0,0.0,0.145,0.0014,0.1981,-0.0018,2.6478,1.5,1.5
10.2,0.0138,-0.0,0.0,0.145,0.0014,0.2005,-0.002,2.6478,1.5,1.5
10.233,0.0189,-0.0,0.0,0.1604,0.0001,0.205,-0.0013,2.6055,1.5,1.5
10.233,0.0189,-0.0,0.0,0.1604,0.0001,0.2103,0.0012,2.6055,1.5,1.5
10.25,0.0218,-0.0,0.0,0.1753,-0.0007,0.2191,-0.0023,2.6055,1.5,1.5
10.25,0.0218,-0.0,0.0,0.1753,-0.0007,0.2258,-0.0028,2.6055,1.5,1.5
10.283,0.0282,0.0,0.0,0.1991,-0.0001,0.2296,-0.0044,2.6055,1.5,1.5
10.283,0.0282,0.0,0.0,0.1991,-0.0001,0.241,-0.0033,2.6055,1.5,1.5
10.283,0.0282,0.0,0.0,0.1991,-0.0001,0.25,-0.0039,2.6055,1.5,1.5
10.3,0.0316,0.0,0.0,0.208,-0.0009,0.2483,-0.0029,2.6055,1.5,1.5
10.3,0.0316,0.0,0.0,0.208,-0.0009,0.2538,-0.0032,2.6055,1.5,1.5
10.3,0.0316,0.0,0.0,0.208,-0.0009,0.2549,-0.0036,2.6055,1.5,1.5
10.333,0.0388,0.0,0.0,0.224,-0.0001,0.2559,0.0018,2.6213,1.5,1.5
10.333,0.0388,0.0,0.0,0.224,-0.0001,0.2628,0.0029,2.6213,1.5,1.5
10.35,0.0427,0.0,0.0,0.2375,0.0002,0.2718,-0.0007,2.6213,1.5,1.5
10.367,0.0468,0.0,0.0,0.2474,0.0001,0.2784,0.0019,2.6213,1.5,1.5
10.367,0.0468,0.0,0.0,0.2474,0.0001,0.2878,0.002,2.6213,1.5,1.5
10.367,0.0468,0.0,0.0,0.2474,0.0001,0.2904,-0.0014,2.6213,1.5,1.5
10.4,0.0552,0.0,0.0,0.2545,0.0001,0.2943,-0.0018,2.6213,1.5,1.5
10.417,0.0594,0.0,0.0,0.2557,-0.0013,0.2989,-0.0002,2.6213,1.5,1.5
10.417,0.0594,0.0,0.0,0.2557,-0.0013,0.3039,-0.0001,2.6152,1.5,1.5
10.417,0.0594,0.0,0.0,0.2557,-0.0013,0.3033,-0.0067,2.6152,1.5,1.5
10.45,0.0684,0.0,0.0,0.2764,-0.001,0.306,-0.0019,2.6152,1.5,1.5
10.45,0.0684,0.0,0.0,0.2764,-0.001,0.3144,-0.0025,2.6152,1.5,1.5
10.467,0.0731,0.0,0.0,0.2876,0.0002,0.3258,-0.0026,2.6152,1.5,1.5
10.467,0.0731,0.0,0.0,0.2876,0.0002,0.3309,0.0006,2.6152,1.5,1.5
10.467,0.0731,0.0,0.0,0.2876,0.0002,0.3322,-0.0013,2.6152,1.5,1.5
10.5,0.0829,0.0,0.0,0.2978,-0.0007,0.3371,-0.0005,2.6152,1.5,1.5
10.517,0.0879,0.0,0.0,0.3023,0.0012,0.3385,-0.0008,2.6152,1.5,1.5
10.517,0.0879,0.0,0.0,0.3023,0.0012,0.3409,-0.0024,2.6152,1.5,1.5
10.533,0.093,0.0,0.0,0.3054,-0.0011,0.3417,0.0013,2.606,1.5,1.5
10.533,0.093,0.0,0.0,0.3054,-0.0011,0.3438,-0.0005,2.606,1.5,1.5
10.533,0.093,0.0,0.0,0.3054,-0.0011,0.3437,-0.0031,2.606,1.5,1.5
10.567,0.1037,0.0,0.0,0.3292,-0.0009,0.3528,-0.0044,2.606,1.5,1.5
10.583,0.1092,0.0,0.0,0.3318,-0.0002,0.3602,-0.0005,2.606,1.5,1.5
10.583,0.1092,0.0,0.0,0.3318,-0.0002,0.3648,-0.001,2.606,1.5,1.5
10.583,0.1092,0.0,0.0,0.3318,-0.0002,0.3635,-0.0032,2.606,1.5,1.5
10.617,0.1204,0.0,0.0,0.3404,-0.0002,0.3637,-0.0014,2.606,1.5,1.5
10.617,0.1204,0.0,0.0,0.3404,-0.0002,0.3665,-0.0039,2.6248,1.5,1.5
10.633,0.1261,0.0,0.0,0.3433,-0.0005,0.3708,-0.0018,2.6248,1.5,1.5
10.633,0.1261,0.0,0.0,0.3433,-0.0005,0.3722,0.001,2.6248,1.5,1.5
10.633,0.1261,0.0,0.0,0.3433,-0.0005,0.3785,-0.0014,2.6248,1.5,1.5
10.667,0.1377,0.0,0.0,0.3513,0.0002,0.3845,0.0005,2.6248,1.5,1.5
10.683,0.1437,0.0,0.0,0.3623,-0.0009,0.3873,-0.0034,2.6248,1.5,1.5
10.683,0.1437,0.0,0.0,0.3623,-0.0009,0.3943,-0.003,2.6248,1.5,1.5
10.7,0.1497,0.0,0.0,0.3636,0.0008,0.4001,-0.0026,2.6248,1.5,1.5
10.7,0.1497,0.0,0.0,0.3636,0.0008,0.4,-0.0049,2.6248,1.5,1.5
10.7,0.1497,0.0,0.0,0.3636,0.0008,0.3999,-0.0027,2.6248,1.5,1.5
10.733,0.1619,0.0,0.0,0.3702,-0.0004,0.4004,0.0015,2.6466,1.5,1.5
10.75,0.1681,0.0,0.0,0.3722,-0.0011,0.3969,0.0022,2.6466,1.5,1.5
10.75,0.1681,0.0,0.0,0.3722,-0.0011,0.399,-0.0037,2.6466,1.5,1.5
10.75,0.1681,0.0,0.0,0.3722,-0.0011,0.3983,-0.0006,2.6466,1.5,1.5
10.783,0.1809,0.0,0.0,0.3867,0.0011,0.3994,-0.0039,2.6466,1.5,1.5
10.783,0.1809,0.0,0.0,0.3867,0.0011,0.4065,-0.0022,2.6466,1.5,1.5
10.8,0.1874,0.0,0.0,0.3976,-0.0008,0.4084,-0.0003,2.6466,1.5,1.5
10.8,0.1874,0.0,0.0,0.3976,-0.0008,0.415,-0.0007,2.6466,1.5,1.5
10.8,0.1874,0.0,0.0,0.3976,-0.0008,0.417,-0.0009,2.5712,1.5,1.5
10.833,0.2008,0.0,0.0,0.4004,-0.0002,0.4203,-0.0008,2.5712,1.5,1.5
10.833,0.2008,0.0,0.0,0.4004,-0.0002,0.4231,-0.0029,2.5712,1.5,1.5
10.833,0.2008,0.0,0.0,0.4004,-0.0002,0.4257,-0.0041,2.5712,1.5,1.5
10.85,0.2074,0.0,0.0,0.398,-0.0007,0.4296,-0.0004,2.5712,1.5,1.5
10.867,0.214,0.0,0.0,0.3991,0.0009,0.4269,0.0012,2.5712,1.5,1.5
10.867,0.214,0.0,0.0,0.3991,0.0009,0.43,0.0009,2.5712,1.5,1.5
10.867,0.214,0.0,0.0,0.3991,0.0009,0.4264,-0.0039,2.5712,1.5,1.5
10.9,0.2274,0.0,0.0,0.4054,-0.0002,0.426,-0.0,2.5712,1.5,1.5
10.9,0.2274,0.0,0.0,0.4054,-0.0002,0.4276,-0.0001,2.5712,1.5,1.5
10.917,0.2342,0.0,0.0,0.4081,-0.0007,0.4297,0.0009,2.5712,1.5,1.5
10.917,0.2342,0.0,0.0,0.4081,-0.0007,0.4351,-0.0012,2.6225,1.5,1.5
10.917,0.2342,0.0,0.0,0.4081,-0.0007,0.4364,0.0006,2.6225,1.5,1.5
10.95,0.2481,0.0,0.0,0.4195,-0.0008,0.439,0.002,2.6225,1.5,1.5
10.967,0.2551,0.0,0.0,0.4246,0.0,0.4412,-0.0017,2.6225,1.5,1.5
10.967,0.2551,0.0,0.0,0.4246,0.0,0.4449,0.0024,2.6225,1.5,1.5
10.967,0.2551,0.0,0.0,0.4246,0.0,0.4437,0.0012,2.6225,1.5,1.5
11.0,0.2693,0.0,0.0,0.4273,-0.0008,0.4447,0.0043,2.6225,1.5,1.5
11.0,0.2693,0.0,0.0,0.4273,-0.0008,0.4459,-0.0016,2.6225,1.5,1.5
11.017,0.2765,0.0,0.0,0.4267,-0.0001,0.4487,-0.0027,2.6225,1.5,1.5
11.033,0.2836,0.0,0.0,0.4262,-0.0016,0.4484,-0.0006,2.6003,1.5,1.5
11.033,0.2836,0.0,0.0,0.4262,-0.0016,0.4502,-0.0023,2.6003,1.5,1.5
11.033,0.2836,0.0,0.0,0.4262,-0.0016,0.4497,-0.0034,2.6003,1.5,1.5
11.067,0.2979,0.0001,0.0,0.4338,-0.0017,0.4503,-0.0005,2.6003,1.5,1.5
11.067,0.2979,0.0001,0.0,0.4338,-0.0017,0.4497,-0.0015,2.6003,1.5,1.5
11.083,0.3052,0.0001,0.0,0.4358,-0.0019,0.4552,-0.002,2.6003,1.5,1.5
11.083,0.3052,0.0001,0.0,0.4358,-0.0019,0.4539,-0.0006,2.6003,1.5,1.5
11.083,0.3052,0.0001,0.0,0.4358,-0.0019,0.4574,0.0027,2.6003,1.5,1.5
11.117,0.3199,0.0001,0.0,0.4434,-0.0022,0.4578,-0.0008,2.6003,1.5,1.5
11.133,0.3273,0.0001,0.0,0.4452,-0.0011,0.4603,-0.0022,2.623,1.5,1.5
11.133,0.3273,0.0001,0.0,0.4452,-0.0011,0.464,-0.0023,2.623,1.5,1.5
11.133,0.3273,0.0001,0.0,0.4452,-0.0011,0.4668,-0.0002,2.623,1.5,1.5
11.167,0.3422,0.0001,-0.0,0.448,-0.0016,0.468,-0.0011,2.623,1.5,1.5
11.167,0.3422,0.0001,-0.0,0.448,-0.0016,0.4671,-0.0009,2.623,1.5,1.5
11.183,0.3497,0.0001,-0.0,0.4496,-0.0024,0.4658,-0.0014,2.623,1.5,1.5
11.2,0.3572,0.0001,0.0,0.4494,-0.002,0.4679,-0.0002,2.623,1.5,1.5
11.2,0.3572,0.0001,0.0,0.4494,-0.002,0.4675,-0.0054,2.623,1.5,1.5
11.2,0.3572,0.0001,0.0,0.4494,-0.002,0.4662,-0.0048,2.623,1.5,1.5
11.233,0.3723,0.0001,0.0,0.4561,-0.0032,0.4681,-0.0021,2.65,1.5,1.5
11.233,0.3723,0.0001,0.0,0.4561,-0.0032,0.4715,0.0017,2.65,1.5,1.5
11.233,0.3723,0.0001,0.0,0.4561,-0.0032,0.4714,-0.0048,2.65,1.5,1.5
11.25,0.3799,0.0001,0.0,0.4571,-0.0018,0.4756,-0.0079,2.65,1.5,1.5
11.25,0.3799,0.0001,0.0,0.4571,-0.0018,0.4781,-0.0061,2.65,1.5,1.5
11.25,0.3799,0.0001,0.0,0.4571,-0.0018,0.4778,-0.0055,2.65,1.5,1.5
11.283,0.3954,0.0001,0.0,0.467,-0.0015,0.4791,-0.0039,2.65,1.5,1.5
11.3,0.4031,0.0001,0.0,0.4658,-0.002,0.4818,-0.0014,2.65,1.5,1.5
11.3,0.4031,0.0001,0.0,0.4658,-0.002,0.4841,0.0025,2.65,1.5,1.5
11.3,0.4031,0.0001,0.0,0.4658,-0.002,0.4838,-0.0022,2.65,1.5,1.5
11.333,0.4187,0.0001,0.0,0.4673,-0.0007,0.4834,-0.0036,2.6108,1.5,1.5
11.333,0.4187,0.0001,0.0,0.4673,-0.0007,0.4856,-0.0024,2.6108,1.5,1.5
11.35,0.4265,0.0001,0.0,0.4705,-0.0039,0.4878,-0.0058,2.6108,1.5,1.5
11.367,0.4344,0.0001,0.0,0.4712,-0.0008,0.4846,-0.0043,2.6108,1.5,1.5
11.367,0.4344,0.0001,0.0,0.4712,-0.0008,0.4835,0.0021,2.6108,1.5,1.5
11.367,0.4344,0.0001,0.0,0.4712,-0.0008,0.4818,0.0022,2.6108,1.5,1.5
11.4,0.4503,0.0001,0.0,0.4775,-0.002,0.4849,0.001,2.6108,1.5,1.5
11.4,0.4503,0.0001,0.0,0.4775,-0.002,0.4866,-0.0002,2.6108,1.5,1.5
11.417,0.4582,0.0001,-0.0007,0.4789,-0.0024,0.4891,-0.0044,2.6108,1.5,1.5
11.417,0.4582,0.0001,-0.0007,0.4789,-0.0024,0.4924,-0.0039,2.6025,1.5,1.5
