t,x,y,yaw,odom_vx,odom_wz,cmd_vx,cmd_wz,scan_ahead,us_left,us_right
11.4,0.0025,-0.0,0.0,0.0001,-0.0002,0.0,0.0,2.6063,1.5,1.5
11.417,0.0025,-0.0,0.0,0.0001,0.0,0.0375,0.0046,2.6063,1.5,1.5
11.417,0.0025,-0.0,0.0,0.0001,0.0,0.058,-0.0084,2.5981,1.5,1.5
11.417,0.0025,-0.0,0.0,0.0001,0.0,0.0737,-0.0009,2.5981,1.5,1.5
11.45,0.0028,-0.0,0.0,0.0298,-0.002,0.0753,0.0065,2.5981,1.5,1.5
11.45,0.0028,-0.0,0.0,0.0298,-0.002,0.0929,0.0032,2.5981,1.5,1.5
11.467,0.0036,0.0,0.0,0.0646,0.0009,0.1132,-0.0007,2.5981,1.5,1.5
11.467,0.0036,0.0,0.0,0.0646,0.0009,0.129,0.0007,2.5981,1.5,1.5
11.467,0.0036,0.0,0.0,0.0646,0.0009,0.1313,-0.0047,2.5981,1.5,1.5
11.5,0.0062,-0.0,0.0,0.0889,0.0002,0.1464,-0.0053,2.5981,1.5,1.5
11.517,0.008,-0.0,0.0,0.1207,-0.0013,0.1521,-0.0048,2.5981,1.5,1.5
11.517,0.008,-0.0,0.0,0.1207,-0.0013,0.1668,-0.0046,2.6252,1.5,1.5
11.533,0.0101,-0.0,0.0,0.1292,0.0018,0.1735,0.0011,2.6252,1.5,1.5
11.533,0.0101,-0.0,0.0,0.1292,0.0018,0.1821,0.0023,2.6252,1.5,1.5
11.533,0.0101,-0.0,0.0,0.1292,0.0018,0.1845,0.0032,2.6252,1.5,1.5
11.567,0.015,0.0,0.0,0.1628,0.0009,0.2042,-0.0001,2.6252,1.5,1.5
11.583,0.0178,-0.0,0.0,0.1712,-0.0014,0.2121,-0.0003,2.6252,1.5,1.5
11.583,0.0178,-0.0,0.0,0.1712,-0.0014,0.2228,-0.0019,2.6252,1.5,1.5
11.583,0.0178,-0.0,0.0,0.1712,-0.0014,0.2243,-0.003,2.6252,1.5,1.5
11.617,0.024,-0.0,0.0,0.1995,-0.0004,0.2281,-0.0026,2.6252,1.5,1.5
11.617,0.024,-0.0,0.0,0.1995,-0.0004,0.2281,-0.0026,2.6479,1.5,1.5
11.633,0.0275,-0.0,0.0,0.218,-0.0002,0.2502,-0.0022,2.6479,1.5,1.5
11.633,0.0275,-0.0,0.0,0.218,-0.0002,0.2598,-0.0025,2.6479,1.5,1.5
11.633,0.0275,-0.0,0.0,0.218,-0.0002,0.2651,-0.0041,2.6479,1.5,1.5
11.667,0.035,0.0,0.0,0.2271,-0.0001,0.272,-0.0034,2.6479,1.5,1.5
11.683,0.039,0.0,0.0,0.2454,-0.0004,0.2782,-0.0041,2.6479,1.5,1.5
11.683,0.039,0.0,0.0,0.2454,-0.0004,0.2809,-0.003,2.6479,1.5,1.5
11.7,0.0432,0.0,0.0,0.2568,0.0,0.2904,-0.0035,2.6479,1.5,1.5
11.7,0.0432,0.0,0.0,0.2568,0.0,0.2947,-0.0038,2.6479,1.5,1.5
11.7,0.0432,0.0,0.0,0.2568,0.0,0.297,0.0013,2.6111,1.5,1.5
11.733,0.0521,0.0,0.0,0.2763,0.0002,0.3057,0.0028,2.6111,1.5,1.5
11.75,0.0568,0.0,0.0,0.28,-0.0003,0.311,-0.0008,2.6111,1.5,1.5
11.75,0.0568,0.0,0.0,0.28,-0.0003,0.3168,0.0019,2.6111,1.5,1.5
11.75,0.0568,0.0,0.0,0.28,-0.0003,0.322,0.0021,2.6111,1.5,1.5
11.783,0.0665,0.0,0.0,0.296,-0.0013,0.3224,-0.0014,2.6111,1.5,1.5
11.783,0.0665,0.0,0.0,0.296,-0.0013,0.3302,-0.0025,2.6111,1.5,1.5
11.8,0.0715,0.0,0.0,0.308,-0.0002,0.3395,-0.0004,2.6111,1.5,1.5
