t,x,y,yaw,odom_vx,odom_wz,cmd_vx,cmd_wz,scan_ahead,us_left,us_right
10.083,0.0022,-0.0,0.0,0.0001,-0.0001,0.0,0.0,2.6235,1.5,1.5
10.083,0.0022,-0.0,0.0,0.0001,-0.0001,0.125,-0.0263,2.6235,1.5,1.5
10.117,0.0022,-0.0,0.0,0.0001,-0.0001,0.2105,-0.0263,2.6235,1.5,1.5
10.117,0.0022,-0.0,0.0,0.0001,-0.0001,0.2105,-0.0263,2.6478,1.5,1.5
10.133,0.0028,-0.0,0.0,0.0468,-0.0015,0.2105,-0.0263,2.6478,1.5,1.5
10.133,0.0028,-0.0,0.0,0.0468,-0.0015,0.2105,-0.0263,2.6478,1.5,1.5
10.167,0.0064,-0.0001,0.0,0.1393,0.0013,0.2105,-0.0263,2.6478,1.5,1.5
10.167,0.0064,-0.0001,0.0,0.1393,0.0013,0.1579,-0.0263,2.6478,1.5,1.5
10.183,0.0092,-0.0001,0.0,0.1794,0.0192,0.1579,-0.0263,2.6478,1.5,1.5
10.2,0.0124,-0.0001,0.0,0.2009,-0.0031,0.2105,-0.0263,2.6478,1.5,1.5
10.2,0.0124,-0.0001,0.0,0.2009,-0.0031,0.2105,-0.0263,2.6478,1.5,1.5
10.2,0.0124,-0.0001,0.0,0.2009,-0.0031,0.2105,-0.0263,2.6478,1.5,1.5
10.233,0.0181,-0.0001,0.0,0.1598,0.0047,0.2105,-0.0263,2.601,1.5,1.5
10.233,0.0181,-0.0001,0.0,0.1598,0.0047,0.2105,-0.0263,2.601,1.5,1.5
10.25,0.0212,-0.0001,0.0,0.1903,0.0139,0.2105,-0.0263,2.601,1.5,1.5
10.25,0.0212,-0.0001,0.0,0.1903,0.0139,0.2105,-0.0263,2.601,1.5,1.5
10.283,0.028,-0.0001,0.0,0.2098,0.0052,0.2105,-0.0263,2.601,1.5,1.5
10.283,0.028,-0.0001,0.0,0.2098,0.0052,0.2368,-0.0263,2.601,1.5,1.5
10.3,0.0315,-0.0,0.0,0.2103,0.0035,0.2368,-0.0263,2.601,1.5,1.5
10.3,0.0315,-0.0,0.0,0.2103,0.0035,0.2368,-0.0263,2.601,1.5,1.5
10.3,0.0315,-0.0,0.0,0.2103,0.0035,0.2368,-0.0263,2.601,1.5,1.5
10.333,0.0385,-0.0,0.0,0.2106,0.0034,0.2368,-0.0263,2.6168,1.5,1.5
10.35,0.0422,-0.0,0.0,0.2314,0.0008,0.2105,-0.0263,2.6168,1.5,1.5
10.35,0.0422,-0.0,0.0,0.2314,0.0008,0.2105,-0.0263,2.6168,1.5,1.5
10.367,0.0461,-0.0,0.0,0.2357,0.0035,0.2368,-0.0263,2.6168,1.5,1.5
10.367,0.0461,-0.0,0.0,0.2357,0.0035,0.2368,-0.0263,2.6168,1.5,1.5
10.367,0.0461,-0.0,0.0,0.2357,0.0035,0.2368,-0.0263,2.6168,1.5,1.5
10.4,0.0538,0.0,0.0,0.2161,0.0026,0.2368,-0.0263,2.6168,1.5,1.5
10.417,0.0574,0.0,0.0,0.2118,0.0005,0.2368,-0.0263,2.6168,1.5,1.5
10.417,0.0574,0.0,0.0,0.2118,0.0005,0.3421,-0.0263,2.6152,1.5,1.5
10.417,0.0574,0.0,0.0,0.2118,0.0005,0.3421,-0.0263,2.6152,1.5,1.5
10.45,0.065,0.0001,0.0,0.2358,0.0006,0.3421,-0.0263,2.6152,1.5,1.5
10.45,0.065,0.0001,0.0,0.2358,0.0006,0.4671,-0.0263,2.6152,1.5,1.5
10.467,0.069,0.0001,-0.0,0.2368,-0.001,0.5,-0.0263,2.6152,1.5,1.5
10.467,0.069,0.0001,-0.0,0.2368,-0.001,0.5,-0.0263,2.6152,1.5,1.5
10.467,0.069,0.0001,-0.0,0.2368,-0.001,0.5,-0.0263,2.6152,1.5,1.5
10.5,0.0787,0.0,0.0,0.3164,0.005,0.5,-0.0263,2.6152,1.5,1.5
10.517,0.0846,-0.0,0.0,0.3629,0.0034,0.5,-0.0263,2.6152,1.5,1.5
10.517,0.0846,-0.0,0.0,0.3629,0.0034,0.5,-0.0263,2.6059,1.5,1.5
10.533,0.0913,-0.0001,0.0,0.4137,0.0098,0.5,-0.0263,2.6059,1.5,1.5
10.533,0.0913,-0.0001,0.0,0.4137,0.0098,0.5,-0.0263,2.6059,1.5,1.5
10.533,0.0913,-0.0001,0.0,0.4137,0.0098,0.5,-0.0263,2.6059,1.5,1.5
10.567,0.1067,-0.0002,0.0015,0.484,0.0212,0.5,0.0,2.6059,1.5,1.5
10.583,0.1149,-0.0002,0.0015,0.497,0.0158,0.5,0.0,2.6059,1.5,1.5
10.583,0.1149,-0.0002,0.0015,0.497,0.0158,0.5,0.0,2.6059,1.5,1.5
10.583,0.1149,-0.0002,0.0015,0.497,0.0158,0.5,0.0,2.6059,1.5,1.5
10.617,0.1315,-0.0002,0.002,0.5006,0.0105,0.5,0.0,2.6059,1.5,1.5
10.633,0.1399,-0.0002,0.002,0.5007,0.0097,0.5,0.0,2.6138,1.5,1.5
10.633,0.1399,-0.0002,0.002,0.5007,0.0097,0.5,0.0,2.6138,1.5,1.5
10.633,0.1399,-0.0002,0.002,0.5007,0.0097,0.5,0.0,2.6138,1.5,1.5
10.633,0.1399,-0.0002,0.002,0.5007,0.0097,0.5,0.0,2.6138,1.5,1.5
10.667,0.1566,-0.0002,0.0023,0.5008,0.009,0.5,0.0,2.6138,1.5,1.5
10.683,0.1649,-0.0002,0.0025,0.501,0.0087,0.5,0.0,2.6138,1.5,1.5
10.683,0.1649,-0.0002,0.0025,0.501,0.0087,0.5,0.0,2.6138,1.5,1.5
10.7,0.1733,-0.0002,0.0026,0.5008,0.0105,0.5,0.0,2.6138,1.5,1.5
10.7,0.1733,-0.0002,0.0026,0.5008,0.0105,0.5,0.0,2.6138,1.5,1.5
10.733,0.19,-0.0002,0.0028,0.5008,0.0094,0.5,0.0,2.6298,1.5,1.5
10.733,0.19,-0.0002,0.0028,0.5008,0.0094,0.4737,0.0,2.6298,1.5,1.5
10.75,0.1983,-0.0002,0.0028,0.5007,0.0089,0.4737,0.0,2.6298,1.5,1.5
10.75,0.1983,-0.0002,0.0028,0.5007,0.0089,0.4737,0.0,2.6298,1.5,1.5
10.75,0.1983,-0.0002,0.0028,0.5007,0.0089,0.4737,0.0,2.6298,1.5,1.5
10.783,0.215,-0.0002,0.0031,0.5006,0.0081,0.5,0.0,2.6298,1.5,1.5
10.8,0.2233,-0.0001,0.0032,0.5005,0.008,0.5,0.0,2.6298,1.5,1.5
10.8,0.2233,-0.0001,0.0032,0.5005,0.008,0.5,0.0,2.6298,1.5,1.5
10.8,0.2233,-0.0001,0.0032,0.5005,0.008,0.5,0.0,2.6298,1.5,1.5
10.833,0.2394,-0.0001,0.0033,0.4752,0.0067,0.5,0.0,2.5512,1.5,1.5
10.833,0.2394,-0.0001,0.0033,0.4752,0.0067,0.4737,0.0,2.5512,1.5,1.5
10.85,0.2473,-0.0001,0.0034,0.4742,0.0065,0.4737,0.0,2.5512,1.5,1.5
10.867,0.2554,-0.0001,0.0035,0.495,0.0092,0.4737,0.0,2.5512,1.5,1.5
10.867,0.2554,-0.0001,0.0035,0.495,0.0092,0.5,0.0,2.5512,1.5,1.5
10.867,0.2554,-0.0001,0.0035,0.495,0.0092,0.5,0.0,2.5512,1.5,1.5
10.9,0.2721,-0.0,0.0035,0.4999,0.0062,0.5,0.0,2.5512,1.5,1.5
10.9,0.2721,-0.0,0.0035,0.4999,0.0062,0.5,0.0,2.5512,1.5,1.5
10.917,0.2804,-0.0,0.0036,0.5,0.0053,0.5,0.0,2.5512,1.5,1.5
10.917,0.2804,-0.0,0.0036,0.5,0.0053,0.5,0.0,2.5989,1.5,1.5
10.917,0.2804,-0.0,0.0036,0.5,0.0053,0.5,0.0,2.5989,1.5,1.5
10.95,0.2965,0.0,0.0036,0.4748,0.0043,0.5,0.0,2.5989,1.5,1.5
10.967,0.3046,0.0,0.0038,0.4944,0.0032,0.5,0.0,2.5989,1.5,1.5
10.967,0.3046,0.0,0.0038,0.4944,0.0032,0.5,0.0,2.5989,1.5,1.5
10.967,0.3046,0.0,0.0038,0.4944,0.0032,0.5,0.0,2.5989,1.5,1.5
11.0,0.3212,0.0001,0.0037,0.4995,0.0037,0.5,0.0,2.5989,1.5,1.5
11.0,0.3212,0.0001,0.0037,0.4995,0.0037,0.5,0.0,2.5989,1.5,1.5
11.017,0.3295,0.0001,0.0038,0.4996,0.0032,0.5,0.0,2.5989,1.5,1.5
11.033,0.3378,0.0001,0.0037,0.4995,0.0027,0.4737,0.0,2.5749,1.5,1.5
11.033,0.3378,0.0001,0.0037,0.4995,0.0027,0.4737,0.0,2.5749,1.5,1.5
11.033,0.3378,0.0001,0.0037,0.4995,0.0027,0.4737,0.0,2.5749,1.5,1.5
11.067,0.3545,0.0002,0.0038,0.4995,0.0024,0.4737,0.0,2.5749,1.5,1.5
11.067,0.3545,0.0002,0.0038,0.4995,0.0024,0.5,0.0,2.5749,1.5,1.5
11.083,0.3628,0.0002,0.0038,0.4995,0.0023,0.5,0.0,2.5749,1.5,1.5
11.083,0.3628,0.0002,0.0038,0.4995,0.0023,0.5,0.0,2.5749,1.5,1.5
11.083,0.3628,0.0002,0.0038,0.4995,0.0023,0.5,0.0,2.5749,1.5,1.5
11.117,0.3795,0.0003,0.0038,0.4995,0.0018,0.5,0.0,2.5749,1.5,1.5
11.133,0.3876,0.0003,0.0038,0.4787,0.0023,0.5,0.0,2.5962,1.5,1.5
11.133,0.3876,0.0003,0.0038,0.4787,0.0023,0.5,0.0,2.5962,1.5,1.5
11.133,0.3876,0.0003,0.0038,0.4787,0.0023,0.5,0.0,2.5962,1.5,1.5
11.167,0.4034,0.0004,0.0038,0.4736,0.0011,0.5,0.0,2.5962,1.5,1.5
11.167,0.4034,0.0004,0.0038,0.4736,0.0011,0.5,0.0,2.5962,1.5,1.5
11.183,0.4115,0.0004,0.004,0.4938,0.0,0.5,0.0,2.5962,1.5,1.5
11.2,0.4198,0.0004,0.004,0.4986,0.0021,0.5,0.0,2.5962,1.5,1.5
11.2,0.4198,0.0004,0.004,0.4986,0.0021,0.5,0.0,2.5962,1.5,1.5
11.2,0.4198,0.0004,0.004,0.4986,0.0021,0.5,0.0,2.5962,1.5,1.5
11.233,0.4365,0.0005,0.004,0.4999,0.0012,0.4737,0.0,2.6221,1.5,1.5
11.25,0.4448,0.0005,0.004,0.5,0.0011,0.4737,0.0,2.6221,1.5,1.5
11.25,0.4448,0.0005,0.004,0.5,0.0011,0.5,0.0,2.6221,1.5,1.5
11.25,0.4448,0.0005,0.004,0.5,0.0011,0.5,0.0,2.6221,1.5,1.5
11.283,0.4615,0.0006,0.0041,0.5002,0.0013,0.5,0.0,2.6221,1.5,1.5
