t,x,y,yaw,odom_vx,odom_wz,cmd_vx,cmd_wz,scan_ahead,us_left,us_right
10.0,0.0022,-0.0,0.0,0.0001,-0.0001,0.0,0.0,2.6041,1.5,1.5
10.017,0.0022,-0.0,0.0,0.0001,-0.0001,0.0,0.0,2.6041,1.5,1.5
10.017,0.0022,-0.0,0.0,0.0001,-0.0001,0.125,0.0263,2.6235,1.5,1.5
10.033,0.0022,-0.0,0.0,0.0001,0.0,0.25,0.0263,2.6235,1.5,1.5
10.033,0.0022,-0.0,0.0,0.0001,0.0,0.375,0.0263,2.6235,1.5,1.5
10.033,0.0022,-0.0,0.0,0.0001,0.0,0.5,0.0263,2.6235,1.5,1.5
10.033,0.0022,-0.0,0.0,0.0001,0.0,0.5,0.0263,2.6235,1.5,1.5
10.067,0.0043,-0.0,-0.0,0.0931,-0.0085,0.5,0.0263,2.6235,1.5,1.5
10.067,0.0043,-0.0,-0.0,0.0931,-0.0085,0.5,0.0263,2.6235,1.5,1.5
10.083,0.0066,0.0,0.0,0.1398,0.0188,0.5,0.0263,2.6235,1.5,1.5
10.083,0.0066,0.0,0.0,0.1398,0.0188,0.5,0.0,2.6235,1.5,1.5
10.083,0.0066,0.0,0.0,0.1398,0.0188,0.5,0.0,2.6235,1.5,1.5
10.117,0.0134,-0.0001,0.0,0.2293,0.0342,0.5,0.0,2.6235,1.5,1.5
10.117,0.0134,-0.0001,0.0,0.2293,0.0342,0.5,0.0263,2.6478,1.5,1.5
10.133,0.0179,-0.0002,0.0007,0.2735,-0.0211,0.5,0.0263,2.6478,1.5,1.5
10.133,0.0179,-0.0002,0.0007,0.2735,-0.0211,0.5,0.0,2.6478,1.5,1.5
10.167,0.0291,-0.0002,0.0015,0.3705,0.0098,0.5,0.0,2.6478,1.5,1.5
10.167,0.0291,-0.0002,0.0015,0.3705,0.0098,0.5,0.0,2.6478,1.5,1.5
10.183,0.036,-0.0003,0.002,0.417,0.0216,0.5,0.0,2.6478,1.5,1.5
10.2,0.0435,-0.0004,0.0026,0.4644,0.0319,0.5,0.0,2.6478,1.5,1.5
10.2,0.0435,-0.0004,0.0026,0.4644,0.0319,0.5,0.0,2.6478,1.5,1.5
10.2,0.0435,-0.0004,0.0026,0.4644,0.0319,0.5,0.0,2.6478,1.5,1.5
10.233,0.0597,-0.0005,0.0036,0.4968,0.0307,0.5,0.0,2.5923,1.5,1.5
10.233,0.0597,-0.0005,0.0036,0.4968,0.0307,0.5,0.0,2.5923,1.5,1.5
10.233,0.0597,-0.0005,0.0036,0.4968,0.0307,0.5,0.0,2.5923,1.5,1.5
10.25,0.068,-0.0005,0.0041,0.4994,0.0294,0.5,0.0,2.5923,1.5,1.5
10.25,0.068,-0.0005,0.0041,0.4994,0.0294,0.5,0.0,2.5923,1.5,1.5
10.25,0.068,-0.0005,0.0041,0.4994,0.0294,0.5,0.0,2.5923,1.5,1.5
10.283,0.0847,-0.0006,0.0048,0.4998,0.028,0.5,0.0,2.5923,1.5,1.5
10.3,0.093,-0.0006,0.0052,0.5003,0.0261,0.5,0.0,2.5923,1.5,1.5
10.3,0.093,-0.0006,0.0052,0.5003,0.0261,0.5,0.0,2.5923,1.5,1.5
10.3,0.093,-0.0006,0.0052,0.5003,0.0261,0.5,0.0,2.5923,1.5,1.5
10.333,0.1097,-0.0006,0.006,0.4997,0.0279,0.5,0.0,2.5899,1.5,1.5
10.333,0.1097,-0.0006,0.006,0.4997,0.0279,0.5,0.0,2.5899,1.5,1.5
10.35,0.1181,-0.0006,0.0063,0.5007,0.0231,0.5,0.0,2.5899,1.5,1.5
10.367,0.1264,-0.0006,0.0066,0.5009,0.0234,0.5,0.0,2.5899,1.5,1.5
10.367,0.1264,-0.0006,0.0066,0.5009,0.0234,0.5,0.0,2.5899,1.5,1.5
10.367,0.1264,-0.0006,0.0066,0.5009,0.0234,0.5,0.0,2.5899,1.5,1.5
10.4,0.1431,-0.0006,0.0073,0.5009,0.0222,0.5,0.0,2.5899,1.5,1.5
10.4,0.1431,-0.0006,0.0073,0.5009,0.0222,0.5,0.0,2.5899,1.5,1.5
10.4,0.1431,-0.0006,0.0073,0.5009,0.0222,0.5,0.0,2.5899,1.5,1.5
10.417,0.1515,-0.0006,0.0075,0.5008,0.0223,0.5,0.0,2.5899,1.5,1.5
10.417,0.1515,-0.0006,0.0075,0.5008,0.0223,0.5,0.0,2.5702,1.5,1.5
10.417,0.1515,-0.0006,0.0075,0.5008,0.0223,0.5,0.0,2.5702,1.5,1.5
10.45,0.1682,-0.0005,0.0081,0.5007,0.0208,0.5,0.0,2.5702,1.5,1.5
10.467,0.1765,-0.0005,0.0083,0.5007,0.0203,0.5,0.0,2.5702,1.5,1.5
10.467,0.1765,-0.0005,0.0083,0.5007,0.0203,0.5,0.0,2.5702,1.5,1.5
10.467,0.1765,-0.0005,0.0083,0.5007,0.0203,0.5,0.0,2.5702,1.5,1.5
10.5,0.1932,-0.0004,0.0089,0.5006,0.019,0.5,0.0,2.5702,1.5,1.5
10.5,0.1932,-0.0004,0.0089,0.5006,0.019,0.5,0.0,2.5702,1.5,1.5
10.517,0.2015,-0.0004,0.0091,0.5005,0.0184,0.5,0.0,2.5702,1.5,1.5
10.533,0.2099,-0.0004,0.0093,0.5005,0.0177,0.5,0.0,2.5499,1.5,1.5
10.533,0.2099,-0.0004,0.0093,0.5005,0.0177,0.5,0.0,2.5499,1.5,1.5
10.533,0.2099,-0.0004,0.0093,0.5005,0.0177,0.5,0.0,2.5499,1.5,1.5
10.567,0.2266,-0.0003,0.0097,0.5003,0.0162,0.5,0.0,2.5499,1.5,1.5
10.567,0.2266,-0.0003,0.0097,0.5003,0.0162,0.5,0.0,2.5499,1.5,1.5
10.583,0.2349,-0.0002,0.0099,0.5002,0.0155,0.5,0.0,2.5499,1.5,1.5
10.583,0.2349,-0.0002,0.0099,0.5002,0.0155,0.5,0.0,2.5499,1.5,1.5
10.583,0.2349,-0.0002,0.0099,0.5002,0.0155,0.5,0.0,2.5499,1.5,1.5
10.617,0.2516,-0.0001,0.0102,0.5001,0.0141,0.5,0.0,2.5499,1.5,1.5
10.617,0.2516,-0.0001,0.0102,0.5001,0.0141,0.5,0.0,2.5499,1.5,1.5
10.633,0.2599,-0.0,0.0104,0.5,0.0134,0.5,0.0,2.5596,1.5,1.5
10.633,0.2599,-0.0,0.0104,0.5,0.0134,0.5,0.0,2.5596,1.5,1.5
10.633,0.2599,-0.0,0.0104,0.5,0.0134,0.5,-0.0263,2.5596,1.5,1.5
10.633,0.2599,-0.0,0.0104,0.5,0.0134,0.5,-0.0263,2.5596,1.5,1.5
10.667,0.2766,0.0001,0.0107,0.4999,0.0121,0.5,-0.0263,2.5596,1.5,1.5
10.683,0.2849,0.0002,0.0108,0.4998,0.0114,0.5,-0.0263,2.5596,1.5,1.5
10.683,0.2849,0.0002,0.0108,0.4998,0.0114,0.5,-0.0263,2.5596,1.5,1.5
10.7,0.2932,0.0002,0.0109,0.4998,0.0107,0.5,-0.0263,2.5596,1.5,1.5
10.7,0.2932,0.0002,0.0109,0.4998,0.0107,0.5,-0.0263,2.5596,1.5,1.5
10.7,0.2932,0.0002,0.0109,0.4998,0.0107,0.5,-0.0263,2.5596,1.5,1.5
10.733,0.3099,0.0004,0.0111,0.4996,0.0096,0.5,-0.0263,2.5724,1.5,1.5
10.733,0.3099,0.0004,0.0111,0.4996,0.0096,0.5,-0.0263,2.5724,1.5,1.5
10.75,0.3182,0.0005,0.0112,0.4996,0.0087,0.5,-0.0263,2.5724,1.5,1.5
10.75,0.3182,0.0005,0.0112,0.4996,0.0087,0.5,-0.0263,2.5724,1.5,1.5
10.75,0.3182,0.0005,0.0112,0.4996,0.0087,0.5,-0.0263,2.5724,1.5,1.5
10.783,0.3349,0.0007,0.0113,0.4995,0.0093,0.5,-0.0263,2.5724,1.5,1.5
10.8,0.3432,0.0007,0.0113,0.4994,0.0078,0.5,-0.0263,2.5724,1.5,1.5
10.8,0.3432,0.0007,0.0113,0.4994,0.0078,0.5,-0.0263,2.5724,1.5,1.5
10.8,0.3432,0.0007,0.0113,0.4994,0.0078,0.5,-0.0263,2.5724,1.5,1.5
10.833,0.3598,0.0009,0.0113,0.4997,0.0058,0.5,-0.0263,2.496,1.5,1.5
10.833,0.3598,0.0009,0.0113,0.4997,0.0058,0.5,-0.0263,2.496,1.5,1.5
10.85,0.3682,0.001,0.0113,0.4996,0.0051,0.5,-0.0263,2.496,1.5,1.5
10.867,0.3765,0.0012,0.0112,0.4996,0.0036,0.5,-0.0263,2.496,1.5,1.5
10.867,0.3765,0.0012,0.0112,0.4996,0.0036,0.5,-0.0263,2.496,1.5,1.5
10.867,0.3765,0.0012,0.0112,0.4996,0.0036,0.5,-0.0263,2.496,1.5,1.5
10.867,0.3765,0.0012,0.0112,0.4996,0.0036,0.5,-0.0263,2.496,1.5,1.5
10.9,0.3932,0.0014,0.0111,0.4997,0.0014,0.5,-0.0263,2.496,1.5,1.5
10.917,0.4015,0.0015,0.011,0.4998,0.0003,0.5,-0.0263,2.496,1.5,1.5
10.917,0.4015,0.0015,0.011,0.4998,0.0003,0.5,-0.0263,2.5452,1.5,1.5
10.917,0.4015,0.0015,0.011,0.4998,0.0003,0.5,-0.0263,2.5452,1.5,1.5
10.95,0.4182,0.0017,0.0109,0.4999,-0.0015,0.5,-0.0263,2.5452,1.5,1.5
10.95,0.4182,0.0017,0.0109,0.4999,-0.0015,0.5,-0.0263,2.5452,1.5,1.5
10.967,0.4265,0.0018,0.0107,0.5,-0.0023,0.5,-0.0263,2.5452,1.5,1.5
10.967,0.4265,0.0018,0.0107,0.5,-0.0023,0.5,-0.0263,2.5452,1.5,1.5
10.967,0.4265,0.0018,0.0107,0.5,-0.0023,0.5,-0.0263,2.5452,1.5,1.5
11.0,0.4432,0.002,0.0105,0.5002,-0.0039,0.5,-0.0263,2.5452,1.5,1.5
11.017,0.4515,0.0021,0.0104,0.5002,-0.0046,0.5,-0.0263,2.5452,1.5,1.5
11.017,0.4515,0.0021,0.0104,0.5002,-0.0046,0.5,-0.0263,2.5254,1.5,1.5
11.033,0.4599,0.0022,0.0102,0.5003,-0.0051,0.5,-0.0263,2.5254,1.5,1.5
