t,x,y,yaw,odom_vx,odom_wz,cmd_vx,cmd_wz,scan_ahead,us_left,us_right
10.3,0.0022,-0.0,0.0,0.0001,0.0003,0.0,0.0,3.1269,1.5,1.5
10.3,0.0022,-0.0,0.0,0.0001,0.0003,0.125,-0.0263,3.1269,1.5,1.5
10.3,0.0022,-0.0,0.0,0.0001,0.0003,0.2105,-0.0263,3.1269,1.5,1.5
10.333,0.0022,0.0,0.0,0.0001,0.0003,0.2105,-0.0263,3.1453,1.5,1.5
10.333,0.0022,0.0,0.0,0.0001,0.0003,0.2105,-0.0263,3.1453,1.5,1.5
10.35,0.0029,-0.0,0.0,0.0465,-0.0048,0.2105,-0.0263,3.1453,1.5,1.5
10.367,0.0044,-0.0,0.0,0.0932,-0.038,0.2105,-0.0263,3.1453,1.5,1.5
10.367,0.0044,-0.0,0.0,0.0932,-0.038,0.2105,-0.0263,3.1453,1.5,1.5
10.367,0.0044,-0.0,0.0,0.0932,-0.038,0.2105,-0.0263,3.1453,1.5,1.5
10.4,0.0094,0.0001,-0.0,0.1859,-0.0081,0.2105,-0.0263,3.1453,1.5,1.5
10.417,0.0127,0.0001,-0.0,0.2055,0.0026,0.2105,-0.0263,3.1453,1.5,1.5
10.417,0.0127,0.0001,-0.0,0.2055,0.0026,0.2105,-0.0263,3.1453,1.5,1.5
10.417,0.0127,0.0001,-0.0,0.2055,0.0026,0.2105,-0.0263,3.1381,1.5,1.5
10.45,0.0197,0.0001,0.0,0.2103,0.0005,0.2105,-0.0263,3.1381,1.5,1.5
10.45,0.0197,0.0001,0.0,0.2103,0.0005,0.2105,-0.0263,3.1381,1.5,1.5
10.467,0.0232,0.0001,-0.0007,0.2106,-0.0014,0.2105,-0.0263,3.1381,1.5,1.5
10.467,0.0232,0.0001,-0.0007,0.2106,-0.0014,0.2105,-0.0263,3.1381,1.5,1.5
10.467,0.0232,0.0001,-0.0007,0.2106,-0.0014,0.2105,-0.0263,3.1381,1.5,1.5
10.5,0.0302,0.0002,-0.0007,0.2106,-0.0018,0.2105,-0.0263,3.1381,1.5,1.5
10.517,0.0337,0.0002,-0.0007,0.2106,-0.0019,0.2105,-0.0263,3.1381,1.5,1.5
10.517,0.0337,0.0002,-0.0007,0.2106,-0.0019,0.3355,-0.0263,3.135,1.5,1.5
10.533,0.0373,0.0002,-0.0012,0.2106,-0.0026,0.4605,-0.0263,3.135,1.5,1.5
10.533,0.0373,0.0002,-0.0012,0.2106,-0.0026,0.4474,-0.0263,3.135,1.5,1.5
10.533,0.0373,0.0002,-0.0012,0.2106,-0.0026,0.4474,-0.0263,3.135,1.5,1.5
10.567,0.0443,0.0002,-0.0012,0.2106,-0.0032,0.5,-0.0263,3.135,1.5,1.5
10.583,0.0484,0.0002,-0.0012,0.2566,0.0013,0.5,-0.0263,3.135,1.5,1.5
10.583,0.0484,0.0002,-0.0012,0.2566,0.0013,0.5,-0.0263,3.135,1.5,1.5
10.583,0.0484,0.0002,-0.0012,0.2566,0.0013,0.5,-0.0263,3.135,1.5,1.5
10.617,0.0591,0.0001,-0.0007,0.3478,0.0015,0.5,-0.0263,3.135,1.5,1.5
10.617,0.0591,0.0001,-0.0007,0.3478,0.0015,0.5,-0.0263,3.16,1.5,1.5
10.633,0.0656,0.0001,0.0,0.3934,0.0043,0.5,-0.0263,3.16,1.5,1.5
10.633,0.0656,0.0001,0.0,0.3934,0.0043,0.5,-0.0263,3.16,1.5,1.5
10.633,0.0656,0.0001,0.0,0.3934,0.0043,0.5,-0.0263,3.16,1.5,1.5
10.667,0.0805,-0.0,0.0,0.475,0.0217,0.5,-0.0263,3.16,1.5,1.5
10.683,0.0886,-0.0001,0.0,0.4934,0.0162,0.5,-0.0263,3.16,1.5,1.5
10.683,0.0886,-0.0001,0.0,0.4934,0.0162,0.4737,-0.0263,3.16,1.5,1.5
10.7,0.0969,-0.0001,0.0,0.499,0.012,0.4737,-0.0263,3.16,1.5,1.5
10.7,0.0969,-0.0001,0.0,0.499,0.012,0.4737,-0.0263,3.16,1.5,1.5
10.733,0.1136,-0.0001,0.0,0.5006,0.0113,0.4737,-0.0263,3.1769,1.5,1.5
10.733,0.1136,-0.0001,0.0,0.5006,0.0113,0.4737,-0.0263,3.1769,1.5,1.5
10.75,0.1219,-0.0001,0.0,0.5008,0.01,0.4737,-0.0263,3.1769,1.5,1.5
10.75,0.1219,-0.0001,0.0,0.5008,0.01,0.5,-0.0263,3.1769,1.5,1.5
10.75,0.1219,-0.0001,0.0,0.5008,0.01,0.5,-0.0263,3.1769,1.5,1.5
10.783,0.138,-0.0001,0.0,0.4755,0.0085,0.5,-0.0263,3.1769,1.5,1.5
10.8,0.1459,-0.0001,0.0007,0.4746,0.0069,0.5,-0.0263,3.1769,1.5,1.5
10.8,0.1459,-0.0001,0.0007,0.4746,0.0069,0.4737,-0.0263,3.1769,1.5,1.5
10.8,0.1459,-0.0001,0.0007,0.4746,0.0069,0.4737,-0.0263,3.1769,1.5,1.5
10.833,0.162,-0.0001,0.0,0.4952,0.0045,0.4737,-0.0263,3.082,1.5,1.5
10.833,0.162,-0.0001,0.0,0.4952,0.0045,0.4737,-0.0263,3.082,1.5,1.5
10.85,0.1703,-0.0001,0.0007,0.4996,0.0042,0.5,-0.0263,3.082,1.5,1.5
10.867,0.1786,-0.0,0.0,0.5004,0.0026,0.5,-0.0263,3.082,1.5,1.5
10.867,0.1786,-0.0,0.0,0.5004,0.0026,0.5,-0.0263,3.082,1.5,1.5
10.867,0.1786,-0.0,0.0,0.5004,0.0026,0.5,-0.0263,3.082,1.5,1.5
10.9,0.1947,-0.0,0.0,0.4754,0.0007,0.5,-0.0263,3.082,1.5,1.5
10.9,0.1947,-0.0,0.0,0.4754,0.0007,0.5,-0.0263,3.082,1.5,1.5
10.917,0.2026,0.0,0.0,0.4745,0.0004,0.5,-0.0263,3.082,1.5,1.5
10.917,0.2026,0.0,0.0,0.4745,0.0004,0.5,-0.0263,3.1467,1.5,1.5
10.917,0.2026,0.0,0.0,0.4745,0.0004,0.5,-0.0263,3.1467,1.5,1.5
10.95,0.219,0.0001,0.0,0.4993,-0.0012,0.5,-0.0263,3.1467,1.5,1.5
10.967,0.2273,0.0001,0.0,0.5002,-0.003,0.5,-0.0263,3.1467,1.5,1.5
10.967,0.2273,0.0001,0.0,0.5002,-0.003,0.5,-0.0263,3.1467,1.5,1.5
10.967,0.2273,0.0001,0.0,0.5002,-0.003,0.5,-0.0263,3.1467,1.5,1.5
11.0,0.244,0.0001,0.0,0.5003,-0.0047,0.5,-0.0263,3.1467,1.5,1.5
11.0,0.244,0.0001,0.0,0.5003,-0.0047,0.5,-0.0263,3.1467,1.5,1.5
11.017,0.2524,0.0002,0.0,0.5002,-0.0058,0.4737,-0.0263,3.1467,1.5,1.5
11.033,0.2607,0.0002,-0.001,0.5001,-0.0067,0.4737,-0.0263,3.1207,1.5,1.5
11.033,0.2607,0.0002,-0.001,0.5001,-0.0067,0.5,-0.0263,3.1207,1.5,1.5
11.033,0.2607,0.0002,-0.001,0.5001,-0.0067,0.5,-0.0263,3.1207,1.5,1.5
11.067,0.2774,0.0002,-0.0012,0.5,-0.0087,0.5,-0.0263,3.1207,1.5,1.5
11.067,0.2774,0.0002,-0.0012,0.5,-0.0087,0.5,-0.0263,3.1207,1.5,1.5
11.083,0.2857,0.0003,-0.0015,0.4999,-0.0103,0.5,-0.0263,3.1207,1.5,1.5
11.083,0.2857,0.0003,-0.0015,0.4999,-0.0103,0.5,-0.0263,3.1207,1.5,1.5
11.083,0.2857,0.0003,-0.0015,0.4999,-0.0103,0.5,-0.0263,3.1207,1.5,1.5
11.117,0.3017,0.0003,-0.002,0.4747,-0.0106,0.5,-0.0263,3.1207,1.5,1.5
11.133,0.3099,0.0003,-0.0023,0.4944,-0.0132,0.5,-0.0263,3.1593,1.5,1.5
11.133,0.3099,0.0003,-0.0023,0.4944,-0.0132,0.5,-0.0263,3.1593,1.5,1.5
11.133,0.3099,0.0003,-0.0023,0.4944,-0.0132,0.5,-0.0263,3.1593,1.5,1.5
11.167,0.3265,0.0004,-0.0028,0.4994,-0.0138,0.5,-0.0263,3.1593,1.5,1.5
11.167,0.3265,0.0004,-0.0028,0.4994,-0.0138,0.5,-0.0263,3.1593,1.5,1.5
11.183,0.3348,0.0004,-0.0032,0.4995,-0.0144,0.5,-0.0263,3.1593,1.5,1.5
11.2,0.3431,0.0004,-0.0035,0.4995,-0.015,0.5,-0.0263,3.1593,1.5,1.5
11.2,0.3431,0.0004,-0.0035,0.4995,-0.015,0.4737,-0.0263,3.1593,1.5,1.5
11.2,0.3431,0.0004,-0.0035,0.4995,-0.015,0.4737,-0.0263,3.1593,1.5,1.5
11.233,0.3598,0.0005,-0.0041,0.4995,-0.0164,0.4737,-0.0263,3.18,1.5,1.5
11.233,0.3598,0.0005,-0.0041,0.4995,-0.0164,0.5,-0.0263,3.18,1.5,1.5
11.25,0.3681,0.0005,-0.0045,0.4995,-0.017,0.5,-0.0263,3.18,1.5,1.5
11.25,0.3681,0.0005,-0.0045,0.4995,-0.017,0.5,-0.0263,3.18,1.5,1.5
11.25,0.3681,0.0005,-0.0045,0.4995,-0.017,0.5,-0.0263,3.18,1.5,1.5
11.283,0.3847,0.0005,-0.0052,0.4996,-0.0181,0.5,-0.0263,3.18,1.5,1.5
11.283,0.3847,0.0005,-0.0052,0.4996,-0.0181,0.5,-0.0263,3.18,1.5,1.5
11.3,0.3929,0.0005,-0.0055,0.4788,-0.0167,0.4737,-0.0263,3.18,1.5,1.5
11.3,0.3929,0.0005,-0.0055,0.4788,-0.0167,0.4737,-0.0263,3.18,1.5,1.5
11.3,0.3929,0.0005,-0.0055,0.4788,-0.0167,0.4737,-0.0263,3.169,1.5,1.5
11.333,0.4087,0.0005,-0.0063,0.4736,-0.0184,0.4737,0.0263,3.169,1.5,1.5
11.35,0.4168,0.0005,-0.0065,0.4941,-0.0213,0.4737,0.0263,3.169,1.5,1.5
11.35,0.4168,0.0005,-0.0065,0.4941,-0.0213,0.5,0.0263,3.169,1.5,1.5
11.367,0.4251,0.0005,-0.0069,0.4986,-0.0192,0.5,0.0263,3.169,1.5,1.5
11.367,0.4251,0.0005,-0.0069,0.4986,-0.0192,0.5,0.0263,3.169,1.5,1.5
11.367,0.4251,0.0005,-0.0069,0.4986,-0.0192,0.5,0.0263,3.169,1.5,1.5
11.4,0.4418,0.0005,-0.0076,0.4999,-0.0206,0.5,0.0263,3.169,1.5,1.5
11.417,0.4499,0.0005,-0.0079,0.4792,-0.0187,0.5,0.0263,3.169,1.5,1.5
11.417,0.4499,0.0005,-0.0079,0.4792,-0.0187,0.5,0.0263,3.1764,1.5,1.5
11.417,0.4499,0.0005,-0.0079,0.4792,-0.0187,0.5,0.0263,3.1764,1.5,1.5
11.45,0.4657,0.0005,-0.0085,0.474,-0.0186,0.5,0.0263,3.1764,1.5,1.5
11.45,0.4657,0.0005,-0.0085,0.474,-0.0186,0.5,0.0263,3.1764,1.5,1.5
11.467,0.4738,0.0004,-0.0087,0.4951,-0.0172,0.5,0.0263,3.1764,1.5,1.5
11.467,0.4738,0.0004,-0.0087,0.4951,-0.0172,0.5,0.0263,3.1764,1.5,1.5
11.467,0.4738,0.0004,-0.0087,0.4951,-0.0172,0.5,0.0263,3.1764,1.5,1.5
11.5,0.4905,0.0003,-0.009,0.5002,-0.0146,0.5,0.0263,3.1764,1.5,1.5
11.517,0.4988,0.0003,-0.009,0.5003,-0.0134,0.5,0.0263,3.1764,1.5,1.5
11.517,0.4988,0.0003,-0.009,0.5003,-0.0134,0.4737,0.0263,3.0912,1.5,1.5
11.533,0.5072,0.0002,-0.0091,0.5005,-0.0119,0.4737,0.0263,3.0912,1.5,1.5
11.533,0.5072,0.0002,-0.0091,0.5005,-0.0119,0.4737,0.0263,3.0912,1.5,1.5
11.533,0.5072,0.0002,-0.0091,0.5005,-0.0119,0.4737,0.0263,3.0912,1.5,1.5
11.567,0.5238,0.0001,-0.0092,0.5005,-0.0107,0.5,0.0263,3.0912,1.5,1.5
11.583,0.5322,-0.0,-0.0093,0.5005,-0.0098,0.5,0.0263,3.0912,1.5,1.5
11.583,0.5322,-0.0,-0.0093,0.5005,-0.0098,0.5,0.0263,3.0912,1.5,1.5
11.583,0.5322,-0.0,-0.0093,0.5005,-0.0098,0.5,0.0263,3.0912,1.5,1.5
11.617,0.5489,-0.0002,-0.0093,0.5009,-0.0083,0.5,0.0263,3.0912,1.5,1.5
11.617,0.5489,-0.0002,-0.0093,0.5009,-0.0083,0.5,0.0263,3.1059,1.5,1.5
11.633,0.5572,-0.0002,-0.0093,0.5008,-0.007,0.5,0.0263,3.1059,1.5,1.5
11.633,0.5572,-0.0002,-0.0093,0.5008,-0.007,0.5,0.0263,3.1059,1.5,1.5
11.633,0.5572,-0.0002,-0.0093,0.5008,-0.007,0.5,0.0263,3.1059,1.5,1.5
11.667,0.5733,-0.0004,-0.0092,0.4756,-0.0046,0.5,0.0263,3.1059,1.5,1.5
11.683,0.5812,-0.0005,-0.0092,0.4747,-0.0035,0.5,0.0263,3.1059,1.5,1.5
11.683,0.5812,-0.0005,-0.0092,0.4747,-0.0035,0.5,0.0263,3.1059,1.5,1.5
11.7,0.5894,-0.0006,-0.0091,0.4953,-0.0011,0.4737,0.0263,3.1059,1.5,1.5
11.7,0.5894,-0.0006,-0.0091,0.4953,-0.0011,0.4737,0.0263,3.1059,1.5,1.5
11.7,0.5894,-0.0006,-0.0091,0.4953,-0.0011,0.4737,0.0263,3.0667,1.5,1.5
11.733,0.606,-0.0008,-0.009,0.5005,0.0003,0.4737,0.0263,3.0667,1.5,1.5
11.75,0.6143,-0.0009,-0.0089,0.5006,0.0008,0.4737,0.0263,3.0667,1.5,1.5
11.75,0.6143,-0.0009,-0.0089,0.5006,0.0008,0.5,0.0263,3.0667,1.5,1.5
11.75,0.6143,-0.0009,-0.0089,0.5006,0.0008,0.5,0.0263,3.0667,1.5,1.5
11.783,0.631,-0.001,-0.0086,0.5005,0.0029,0.5,0.0263,3.0667,1.5,1.5
11.783,0.631,-0.001,-0.0086,0.5005,0.0029,0.5,0.0263,3.0667,1.5,1.5
11.8,0.6394,-0.0011,-0.0085,0.5004,0.0038,0.5,0.0263,3.0667,1.5,1.5
11.8,0.6394,-0.0011,-0.0085,0.5004,0.0038,0.5,0.0263,3.0667,1.5,1.5
11.8,0.6394,-0.0011,-0.0085,0.5004,0.0038,0.5,0.0263,3.1509,1.5,1.5
11.833,0.6558,-0.0013,-0.0082,0.4795,0.0053,0.5,0.0263,3.1509,1.5,1.5
11.85,0.6638,-0.0014,-0.0081,0.475,0.0051,0.5,0.0263,3.1509,1.5,1.5
11.85,0.6638,-0.0014,-0.0081,0.475,0.0051,0.5,0.0263,3.1509,1.5,1.5
11.867,0.6717,-0.0015,-0.0079,0.4741,0.0058,0.5,0.0263,3.1509,1.5,1.5
11.867,0.6717,-0.0015,-0.0079,0.4741,0.0058,0.5,0.0263,3.1509,1.5,1.5
11.867,0.6717,-0.0015,-0.0079,0.4741,0.0058,0.5,0.0263,3.1509,1.5,1.5
11.9,0.6881,-0.0017,-0.0075,0.4988,0.0079,0.5,0.0263,3.1509,1.5,1.5
11.917,0.6964,-0.0018,-0.0074,0.4998,0.0078,0.5,0.0263,3.1509,1.5,1.5
11.917,0.6964,-0.0018,-0.0074,0.4998,0.0078,0.5,0.0263,3.1509,1.5,1.5
11.917,0.6964,-0.0018,-0.0074,0.4998,0.0078,0.5,0.0263,3.173,1.5,1.5
11.95,0.713,-0.002,-0.007,0.4999,0.009,0.5,0.0263,3.173,1.5,1.5
11.95,0.713,-0.002,-0.007,0.4999,0.009,0.5,0.0263,3.173,1.5,1.5
11.967,0.7214,-0.0021,-0.0068,0.4999,0.0095,0.5,0.0263,3.173,1.5,1.5
11.967,0.7214,-0.0021,-0.0068,0.4999,0.0095,0.5,0.0263,3.173,1.5,1.5
11.967,0.7214,-0.0021,-0.0068,0.4999,0.0095,0.5,0.0263,3.173,1.5,1.5
12.0,0.738,-0.0022,-0.0064,0.4998,0.0101,0.5,0.0263,3.173,1.5,1.5
12.017,0.7464,-0.0023,-0.0061,0.4998,0.0105,0.5,0.0263,3.173,1.5,1.5
12.017,0.7464,-0.0023,-0.0061,0.4998,0.0105,0.5,0.0263,3.1313,1.5,1.5
12.033,0.7547,-0.0024,-0.0059,0.4997,0.0107,0.5,0.0263,3.1313,1.5,1.5
12.033,0.7547,-0.0024,-0.0059,0.4997,0.0107,0.5,0.0263,3.1313,1.5,1.5
12.033,0.7547,-0.0024,-0.0059,0.4997,0.0107,0.5,0.0263,3.1313,1.5,1.5
12.067,0.7713,-0.0026,-0.0053,0.4996,0.0117,0.5,0.0263,3.1313,1.5,1.5
12.083,0.7797,-0.0027,-0.0051,0.4996,0.0124,0.5,0.0263,3.1313,1.5,1.5
12.083,0.7797,-0.0027,-0.0051,0.4996,0.0124,0.5,0.0263,3.1313,1.5,1.5
12.083,0.7797,-0.0027,-0.0051,0.4996,0.0124,0.5,0.0263,3.1313,1.5,1.5
12.117,0.7963,-0.0028,-0.0046,0.4997,0.0132,0.5,0.0263,3.1313,1.5,1.5
12.117,0.7963,-0.0028,-0.0046,0.4997,0.0132,0.4737,0.0263,3.1399,1.5,1.5
12.133,0.8047,-0.0029,-0.0043,0.5002,0.013,0.4737,0.0263,3.1399,1.5,1.5
12.133,0.8047,-0.0029,-0.0043,0.5002,0.013,0.4737,0.0263,3.1399,1.5,1.5
12.133,0.8047,-0.0029,-0.0043,0.5002,0.013,0.4737,0.0263,3.1399,1.5,1.5
12.167,0.8213,-0.0031,-0.0036,0.5003,0.0159,0.5,0.0263,3.1399,1.5,1.5
12.183,0.8297,-0.0032,-0.0032,0.5004,0.0154,0.5,0.0263,3.1399,1.5,1.5
12.183,0.8297,-0.0032,-0.0032,0.5004,0.0154,0.5,0.0263,3.1399,1.5,1.5
12.2,0.838,-0.0032,-0.0029,0.5006,0.016,0.5,0.0263,3.1399,1.5,1.5
12.2,0.838,-0.0032,-0.0029,0.5006,0.016,0.5,0.0263,3.1399,1.5,1.5
12.2,0.838,-0.0032,-0.0029,0.5006,0.016,0.5,0.0263,3.1247,1.5,1.5
12.233,0.8547,-0.0034,-0.0022,0.5006,0.0183,0.5,0.0263,3.1247,1.5,1.5
12.25,0.8631,-0.0035,-0.0017,0.5007,0.0182,0.5,0.0263,3.1247,1.5,1.5
12.25,0.8631,-0.0035,-0.0017,0.5007,0.0182,0.5,0.0263,3.1247,1.5,1.5
12.25,0.8631,-0.0035,-0.0017,0.5007,0.0182,0.5,0.0263,3.1247,1.5,1.5
12.283,0.8791,-0.0036,-0.0012,0.4758,0.0164,0.5,0.0263,3.1247,1.5,1.5
12.283,0.8791,-0.0036,-0.0012,0.4758,0.0164,0.5,0.0263,3.1247,1.5,1.5
12.3,0.8873,-0.0037,-0.0007,0.4953,0.0192,0.4737,0.0263,3.1247,1.5,1.5
12.3,0.8873,-0.0037,-0.0007,0.4953,0.0192,0.4737,0.0263,3.1247,1.5,1.5
12.3,0.8873,-0.0037,-0.0007,0.4953,0.0192,0.4737,0.0263,3.1412,1.5,1.5
12.333,0.9039,-0.0038,0.0,0.5007,0.0207,0.4737,0.0263,3.1412,1.5,1.5
12.35,0.9123,-0.0039,0.0,0.5007,0.0203,0.4737,0.0263,3.1412,1.5,1.5
12.35,0.9123,-0.0039,0.0,0.5007,0.0203,0.5,0.0263,3.1412,1.5,1.5
12.367,0.9206,-0.0039,0.0,0.5008,0.0213,0.5,0.0263,3.1412,1.5,1.5
12.367,0.9206,-0.0039,0.0,0.5008,0.0213,0.5,0.0263,3.1412,1.5,1.5
12.367,0.9206,-0.0039,0.0,0.5008,0.0213,0.5,0.0263,3.1412,1.5,1.5
12.4,0.9373,-0.004,0.0014,0.5008,0.0224,0.5,0.0263,3.1412,1.5,1.5
12.417,0.9457,-0.0041,0.0018,0.5008,0.0232,0.5,0.0263,3.1412,1.5,1.5
12.417,0.9457,-0.0041,0.0018,0.5008,0.0232,0.4737,0.0263,3.1611,1.5,1.5
12.417,0.9457,-0.0041,0.0018,0.5008,0.0232,0.4737,0.0263,3.1611,1.5,1.5
12.45,0.9617,-0.0042,0.0028,0.4757,0.0225,0.4737,0.0263,3.1611,1.5,1.5
12.45,0.9617,-0.0042,0.0028,0.4757,0.0225,0.4737,0.0263,3.1611,1.5,1.5
12.467,0.9697,-0.0042,0.0032,0.4748,0.0229,0.5,0.0263,3.1611,1.5,1.5
12.467,0.9697,-0.0042,0.0032,0.4748,0.0229,0.5,0.0263,3.1611,1.5,1.5
12.5,0.9861,-0.0043,0.0042,0.4998,0.0243,0.5,0.0263,3.1611,1.5,1.5
12.5,0.9861,-0.0043,0.0042,0.4998,0.0243,0.5,0.0263,3.1611,1.5,1.5
12.517,0.9944,-0.0043,0.0046,0.5006,0.0254,0.5,0.0263,3.1611,1.5,1.5
12.517,0.9944,-0.0043,0.0046,0.5006,0.0254,0.5,0.0263,3.1024,1.5,1.5
12.533,1.0028,-0.0044,0.005,0.5008,0.0251,0.5,0.0,3.1024,1.5,1.5
12.533,1.0028,-0.0044,0.005,0.5008,0.0251,0.5,0.0,3.1024,1.5,1.5
12.567,1.0189,-0.0044,0.0059,0.4755,0.024,0.5,0.0,3.1024,1.5,1.5
12.567,1.0189,-0.0044,0.0059,0.4755,0.024,0.5,0.0,3.1024,1.5,1.5
12.583,1.0268,-0.0044,0.0063,0.4746,0.0241,0.5,0.0,3.1024,1.5,1.5
12.583,1.0268,-0.0044,0.0063,0.4746,0.0241,0.5,-0.0263,3.1024,1.5,1.5
12.583,1.0268,-0.0044,0.0063,0.4746,0.0241,0.5,-0.0263,3.1024,1.5,1.5
12.617,1.0432,-0.0044,0.0072,0.4994,0.0236,0.5,-0.0263,3.1024,1.5,1.5
